batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
46,23552,0.999534,-4.88738,0.116492,-5.25856,-4.49469,-4.96928,-4.89811,-4.80867
47,24064,0.999524,-4.8963,0.113389,-5.37546,-4.50086,-4.97448,-4.89975,-4.82287
48,24576,0.999513,-4.89127,0.11522,-5.33944,-4.47271,-4.97275,-4.89943,-4.82156
49,25088,0.999503,-4.8888,0.119333,-5.40239,-4.39604,-4.9703,-4.89038,-4.81726
50,25600,0.999493,-4.89348,0.115653,-5.23016,-4.49765,-4.96871,-4.89975,-4.82031
51,26112,0.999483,-4.89698,0.118014,-5.36081,-4.51405,-4.969,-4.90012,-4.82704
52,26624,0.999473,-4.89493,0.123821,-5.36773,-4.48066,-4.97435,-4.89854,-4.81641
53,27136,0.999463,-4.89004,0.112219,-5.25336,-4.58681,-4.95895,-4.8976,-4.81648
54,27648,0.999453,-4.89546,0.121415,-5.3366,-4.3872,-4.96502,-4.90001,-4.82107
55,28160,0.999442,-4.89737,0.120075,-5.19719,-4.33559,-4.98048,-4.90813,-4.81662
56,28672,0.999432,-4.88742,0.120541,-5.33578,-4.41728,-4.96619,-4.89086,-4.81016
57,29184,0.999422,-4.90231,0.116356,-5.26801,-4.58189,-4.98202,-4.89978,-4.82384
58,29696,0.999412,-4.88789,0.117504,-5.18887,-4.51953,-4.97438,-4.89332,-4.81231
59,30208,0.999402,-4.89053,0.117876,-5.23159,-4.44067,-4.96779,-4.90304,-4.81386
60,30720,0.999392,-4.89732,0.111912,-5.21962,-4.53982,-4.96472,-4.9006,-4.82312
61,31232,0.999382,-4.89576,0.115502,-5.22136,-4.48453,-4.97194,-4.90072,-4.82336
62,31744,0.999371,-4.8947,0.112682,-5.25902,-4.54612,-4.96958,-4.90179,-4.81601
63,32256,0.999361,-4.89102,0.119221,-5.26007,-4.47437,-4.97017,-4.89394,-4.81056
64,32768,0.999351,-4.89376,0.120871,-5.36691,-4.37275,-4.96867,-4.90258,-4.83037
65,33280,0.999341,-4.89098,0.117447,-5.3337,-4.48857,-4.96541,-4.89182,-4.81632
66,33792,0.999331,-4.89586,0.114272,-5.22772,-4.51976,-4.97397,-4.89864,-4.82643
67,34304,0.999321,-4.89061,0.121677,-5.2851,-4.33155,-4.97665,-4.89711,-4.81382
68,34816,0.999311,-4.88172,0.114278,-5.17604,-4.50818,-4.96233,-4.88974,-4.80407
69,35328,0.999301,-4.89471,0.111827,-5.18249,-4.42296,-4.96907,-4.90168,-4.82724
70,35840,0.99929,-4.88776,0.113962,-5.21429,-4.42896,-4.96588,-4.89191,-4.81612
71,36352,0.99928,-4.89426,0.115202,-5.32809,-4.57896,-4.97373,-4.90144,-4.82336
72,36864,0.99927,-4.88338,0.119967,-5.31935,-4.49276,-4.95896,-4.89384,-4.80916
73,37376,0.99926,-4.88457,0.12009,-5.23824,-4.42273,-4.96844,-4.89114,-4.81384
74,37888,0.99925,-4.8918,0.115019,-5.26902,-4.46154,-4.96726,-4.89728,-4.82673
75,38400,0.99924,-4.9014,0.122519,-5.35625,-4.53124,-4.98253,-4.90517,-4.8189
76,38912,0.99923,-4.88821,0.117873,-5.24477,-4.40028,-4.96691,-4.898,-4.81886
77,39424,0.999219,-4.89791,0.109764,-5.1504,-4.48054,-4.97038,-4.9058,-4.84012
78,39936,0.999209,-4.88594,0.118479,-5.23136,-4.52532,-4.9607,-4.89022,-4.80755
79,40448,0.999199,-4.89199,0.118651,-5.27207,-4.49474,-4.97076,-4.88817,-4.81433
80,40960,0.999189,-4.88371,0.122695,-5.32662,-4.35004,-4.96534,-4.89297,-4.80884
81,41472,0.999179,-4.89022,0.119324,-5.21429,-4.47488,-4.97409,-4.89313,-4.8158
82,41984,0.999169,-4.88278,0.115339,-5.17776,-4.50085,-4.96947,-4.87761,-4.80962
83,42496,0.999159,-4.89212,0.118072,-5.30952,-4.50841,-4.9691,-4.8962,-4.82115
84,43008,0.999148,-4.8907,0.11688,-5.30051,-4.39261,-4.96078,-4.89621,-4.81972
85,43520,0.999138,-4.88668,0.118035,-5.32845,-4.40275,-4.96308,-4.88756,-4.81827
86,44032,0.999128,-4.88441,0.118119,-5.2559,-4.47406,-4.9592,-4.88808,-4.82118
87,44544,0.999118,-4.89259,0.123043,-5.25214,-4.43752,-4.97306,-4.901,-4.81484
88,45056,0.999108,-4.89551,0.111814,-5.28022,-4.54307,-4.97498,-4.90008,-4.82062
89,45568,0.999098,-4.88456,0.125235,-5.43898,-4.32745,-4.96538,-4.88477,-4.80463
90,46080,0.999088,-4.88711,0.117698,-5.30325,-4.50917,-4.96261,-4.8902,-4.80991
91,46592,0.999077,-4.8891,0.120537,-5.24925,-4.40175,-4.97399,-4.88161,-4.81568
92,47104,0.999067,-4.88334,0.124606,-5.26313,-4.49801,-4.96334,-4.88866,-4.80673
93,47616,0.999057,-4.88961,0.125307,-5.50855,-4.47538,-4.96999,-4.90012,-4.81255
94,48128,0.999047,-4.89139,0.113476,-5.24882,-4.44513,-4.96765,-4.89662,-4.8235
95,48640,0.999037,-4.89129,0.118549,-5.41307,-4.50986,-4.96604,-4.89736,-4.8214
96,49152,0.999027,-4.88883,0.120635,-5.41209,-4.52982,-4.96792,-4.89205,-4.81205
97,49664,0.999017,-4.88079,0.120497,-5.29936,-4.46368,-4.96376,-4.88319,-4.80439
98,50176,0.999007,-4.88351,0.113083,-5.26063,-4.50784,-4.95676,-4.88398,-4.81085
99,50688,0.998996,-4.89246,0.110193,-5.33941,-4.47265,-4.96025,-4.89203,-4.82277
100,51200,0.998986,-4.8808,0.11841,-5.24956,-4.50362,-4.95788,-4.88421,-4.80929
101,51712,0.998976,-4.89198,0.116478,-5.30038,-4.50859,-4.96513,-4.89393,-4.81438
102,52224,0.998966,-4.89178,0.101783,-5.22894,-4.51092,-4.96102,-4.89525,-4.83096
103,52736,0.998956,-4.89561,0.114868,-5.28421,-4.62811,-4.96617,-4.88933,-4.82534
104,53248,0.998946,-4.88781,0.112943,-5.47747,-4.4433,-4.96559,-4.88914,-4.81818
105,53760,0.998936,-4.89625,0.117211,-5.40236,-4.55185,-4.97031,-4.90053,-4.82554
106,54272,0.998925,-4.89791,0.113715,-5.20219,-4.50358,-4.97671,-4.89933,-4.83287
107,54784,0.998915,-4.89924,0.118395,-5.28091,-4.48899,-4.97406,-4.90436,-4.83223
108,55296,0.998905,-4.88999,0.115424,-5.26169,-4.39403,-4.96884,-4.90064,-4.81443
109,55808,0.998895,-4.89043,0.122021,-5.22772,-4.49912,-4.96946,-4.88958,-4.81378
110,56320,0.998885,-4.89089,0.116531,-5.34127,-4.52906,-4.96358,-4.88511,-4.81359
111,56832,0.998875,-4.88147,0.113112,-5.33272,-4.47877,-4.95132,-4.88375,-4.80485
112,57344,0.998865,-4.89525,0.120452,-5.37241,-4.53426,-4.97519,-4.90049,-4.8196
113,57856,0.998854,-4.89066,0.123615,-5.25831,-4.51276,-4.98204,-4.89404,-4.81021
114,58368,0.998844,-4.89753,0.1219,-5.27534,-4.45689,-4.97671,-4.89783,-4.81705
115,58880,0.998834,-4.89439,0.115529,-5.26806,-4.55318,-4.97009,-4.89736,-4.82112
116,59392,0.998824,-4.89921,0.107811,-5.2149,-4.53599,-4.97852,-4.90358,-4.8326
117,59904,0.998814,-4.88721,0.119639,-5.18742,-4.28941,-4.96535,-4.89655,-4.8201
118,60416,0.998804,-4.89062,0.120733,-5.27534,-4.41099,-4.96515,-4.89402,-4.82438
119,60928,0.998794,-4.8913,0.12419,-5.29466,-4.45651,-4.97399,-4.90032,-4.80893
120,61440,0.998783,-4.88823,0.12941,-5.57122,-4.43354,-4.97372,-4.8877,-4.80929
121,61952,0.998773,-4.88694,0.11995,-5.44396,-4.4812,-4.9645,-4.89342,-4.81978
122,62464,0.998763,-4.89707,0.113906,-5.21117,-4.50826,-4.96949,-4.90606,-4.8265
123,62976,0.998753,-4.88187,0.12021,-5.25519,-4.50733,-4.95608,-4.88419,-4.80405
124,63488,0.998743,-4.89061,0.117812,-5.23391,-4.50014,-4.96839,-4.89544,-4.8172
125,64000,0.998733,-4.89448,0.109715,-5.26313,-4.42575,-4.96854,-4.90314,-4.8221
126,64512,0.998723,-4.8895,0.120604,-5.28306,-4.54388,-4.96548,-4.89292,-4.8109
127,65024,0.998713,-4.89064,0.113871,-5.22561,-4.45466,-4.96027,-4.89642,-4.8238
128,65536,0.998702,-4.88792,0.120012,-5.2265,-4.43266,-4.97012,-4.89432,-4.81243
129,66048,0.998692,-4.89375,0.119984,-5.28258,-4.38855,-4.96892,-4.89835,-4.82568
130,66560,0.998682,-4.8972,0.118392,-5.25092,-4.5255,-4.97354,-4.89996,-4.82442
131,67072,0.998672,-4.8848,0.122544,-5.18498,-4.43028,-4.96361,-4.89509,-4.81151
132,67584,0.998662,-4.88162,0.118991,-5.21551,-4.43383,-4.96245,-4.88814,-4.81178
133,68096,0.998652,-4.89438,0.127405,-5.40659,-4.41429,-4.97167,-4.89602,-4.81418
134,68608,0.998642,-4.90039,0.116322,-5.39988,-4.48605,-4.96713,-4.90594,-4.83007
135,69120,0.998631,-4.88361,0.120511,-5.31136,-4.52635,-4.96164,-4.88079,-4.80221
136,69632,0.998621,-4.89454,0.120239,-5.25072,-4.44313,-4.97612,-4.90279,-4.81387
137,70144,0.998611,-4.90115,0.117885,-5.22894,-4.48483,-4.97675,-4.91126,-4.83281
138,70656,0.998601,-4.89911,0.11389,-5.33633,-4.55018,-4.97365,-4.90598,-4.8163
139,71168,0.998591,-4.8839,0.120135,-5.25618,-4.3999,-4.96459,-4.89208,-4.81166
140,71680,0.998581,-4.8938,0.121265,-5.44628,-4.48488,-4.9757,-4.9011,-4.81537
141,72192,0.998571,-4.89153,0.114268,-5.33125,-4.53934,-4.96697,-4.89663,-4.82119
142,72704,0.99856,-4.89181,0.115535,-5.23094,-4.46252,-4.97548,-4.89588,-4.82414
143,73216,0.99855,-4.89673,0.116505,-5.24461,-4.38886,-4.97892,-4.89926,-4.82567
144,73728,0.99854,-4.89606,0.118565,-5.28151,-4.47464,-4.96741,-4.90023,-4.8224
145,74240,0.99853,-4.88796,0.115439,-5.24603,-4.48141,-4.97142,-4.8941,-4.81211
146,74752,0.99852,-4.89577,0.114351,-5.30962,-4.37385,-4.97676,-4.9009,-4.82316
147,75264,0.99851,-4.89989,0.121023,-5.25031,-4.45466,-4.98044,-4.90285,-4.82537
148,75776,0.9985,-4.8919,0.116699,-5.28694,-4.43056,-4.96332,-4.89922,-4.82317
149,76288,0.998489,-4.89372,0.113137,-5.25824,-4.5222,-4.96743,-4.90198,-4.8212
150,76800,0.998479,-4.89144,0.111284,-5.1833,-4.4508,-4.96536,-4.89289,-4.82408
151,77312,0.998469,-4.88566,0.128642,-5.23743,-4.3844,-4.96748,-4.89306,-4.80165
152,77824,0.998459,-4.89791,0.111309,-5.21052,-4.46353,-4.9747,-4.89682,-4.82511
153,78336,0.998449,-4.8896,0.120058,-5.29976,-4.49417,-4.96534,-4.89233,-4.81615
154,78848,0.998439,-4.8998,0.113766,-5.23871,-4.48255,-4.96955,-4.90535,-4.83779
155,79360,0.998429,-4.88626,0.122292,-5.35447,-4.50237,-4.96809,-4.8965,-4.80547
156,79872,0.998419,-4.88123,0.123518,-5.2096,-4.46375,-4.96123,-4.89413,-4.80806
157,80384,0.998408,-4.8888,0.1205,-5.27778,-4.53314,-4.97639,-4.90272,-4.80681
158,80896,0.998398,-4.88815,0.119265,-5.17777,-4.44427,-4.96791,-4.89254,-4.81648
159,81408,0.998388,-4.89244,0.116774,-5.38523,-4.39776,-4.97,-4.89649,-4.81354
160,81920,0.998378,-4.8905,0.12344,-5.23634,-4.4063,-4.96903,-4.89527,-4.81968
161,82432,0.998368,-4.8865,0.112264,-5.25283,-4.41645,-4.96184,-4.8896,-4.81764
162,82944,0.998358,-4.89228,0.114514,-5.22631,-4.41242,-4.9665,-4.89606,-4.82731
163,83456,0.998348,-4.897,0.116221,-5.33432,-4.38898,-4.97179,-4.89489,-4.82561
164,83968,0.998337,-4.89961,0.115074,-5.28898,-4.58354,-4.97521,-4.90633,-4.82285
165,84480,0.998327,-4.89227,0.116333,-5.32662,-4.4696,-4.96485,-4.89964,-4.82235
166,84992,0.998317,-4.88491,0.11972,-5.23628,-4.49841,-4.96272,-4.89427,-4.81414
167,85504,0.998307,-4.88959,0.113867,-5.31146,-4.47803,-4.9651,-4.89702,-4.81624
168,86016,0.998297,-4.89548,0.113354,-5.33164,-4.51301,-4.9728,-4.89823,-4.82999
169,86528,0.998287,-4.88755,0.118565,-5.30342,-4.40755,-4.95794,-4.89713,-4.81129
170,87040,0.998277,-4.8934,0.121184,-5.24799,-4.4755,-4.97747,-4.8905,-4.8093
171,87552,0.998266,-4.8802,0.115039,-5.23077,-4.50461,-4.95982,-4.88209,-4.80931
172,88064,0.998256,-4.89176,0.115913,-5.35348,-4.5088,-4.96068,-4.88786,-4.82305
173,88576,0.998246,-4.89845,0.114778,-5.36118,-4.54621,-4.96565,-4.89798,-4.83146
174,89088,0.998236,-4.88976,0.11831,-5.2429,-4.38008,-4.96451,-4.9036,-4.81997
175,89600,0.998226,-4.88759,0.119201,-5.38767,-4.45139,-4.96788,-4.89067,-4.81411
176,90112,0.998216,-4.89248,0.117971,-5.4099,-4.4776,-4.97149,-4.89498,-4.82055
177,90624,0.998206,-4.89265,0.116447,-5.21251,-4.50794,-4.97151,-4.89749,-4.82472
178,91136,0.998196,-4.88765,0.117949,-5.3086,-4.55883,-4.96596,-4.89428,-4.81116
179,91648,0.998185,-4.88854,0.112338,-5.26475,-4.52629,-4.95846,-4.89049,-4.81745
180,92160,0.998175,-4.88297,0.118878,-5.17978,-4.47314,-4.96333,-4.88889,-4.8107
181,92672,0.998165,-4.88718,0.117137,-5.1681,-4.50084,-4.9675,-4.89138,-4.81036
182,93184,0.998155,-4.89763,0.116517,-5.23182,-4.41462,-4.97285,-4.89711,-4.82706
183,93696,0.998145,-4.89613,0.116773,-5.36153,-4.44212,-4.97321,-4.90249,-4.82651
184,94208,0.998135,-4.8825,0.113835,-5.24981,-4.5391,-4.96677,-4.88835,-4.80527
185,94720,0.998125,-4.89162,0.111717,-5.21391,-4.46855,-4.96323,-4.89629,-4.8222
186,95232,0.998114,-4.88847,0.122995,-5.34148,-4.41632,-4.96924,-4.89295,-4.81225
187,95744,0.998104,-4.89314,0.112006,-5.28266,-4.52665,-4.96577,-4.89415,-4.81927
188,96256,0.998094,-4.89425,0.121415,-5.29731,-4.5065,-4.97744,-4.89471,-4.8206
189,96768,0.998084,-4.88097,0.114202,-5.18038,-4.53283,-4.96074,-4.88301,-4.80098
190,97280,0.998074,-4.8971,0.116313,-5.26801,-4.35543,-4.97127,-4.90301,-4.82747
191,97792,0.998064,-4.89092,0.120017,-5.49172,-4.4845,-4.96511,-4.8904,-4.81383
192,98304,0.998054,-4.88644,0.126213,-5.38172,-4.36133,-4.96873,-4.88732,-4.80733
193,98816,0.998043,-4.88839,0.119825,-5.26565,-4.48087,-4.96637,-4.8845,-4.80994
194,99328,0.998033,-4.88052,0.114448,-5.18987,-4.54721,-4.96707,-4.88728,-4.80503
195,99840,0.998023,-4.88999,0.115639,-5.44094,-4.52234,-4.96277,-4.89151,-4.81108
196,100352,0.998013,-4.88991,0.118542,-5.31015,-4.52473,-4.97741,-4.89567,-4.81721
197,100864,0.998003,-4.89578,0.124042,-5.38625,-4.54945,-4.97207,-4.90349,-4.81752
198,101376,0.997993,-4.89711,0.110987,-5.27782,-4.4922,-4.97175,-4.89682,-4.8247
199,101888,0.997983,-4.89563,0.116295,-5.34127,-4.50889,-4.96194,-4.90129,-4.82657
200,102400,0.997972,-4.88886,0.119896,-5.21064,-4.40791,-4.96769,-4.88645,-4.81258
201,102912,0.997962,-4.88523,0.118283,-5.27778,-4.45203,-4.96299,-4.89393,-4.81188
202,103424,0.997952,-4.89178,0.120149,-5.40539,-4.40908,-4.96354,-4.8979,-4.81724
203,103936,0.997942,-4.88559,0.119041,-5.22968,-4.54275,-4.96216,-4.89191,-4.80847
204,104448,0.997932,-4.88806,0.123826,-5.37546,-4.42657,-4.96646,-4.8847,-4.80597
205,104960,0.997922,-4.89149,0.116241,-5.38983,-4.47993,-4.96542,-4.89348,-4.81895
206,105472,0.997912,-4.89153,0.118233,-5.27742,-4.41963,-4.96974,-4.89898,-4.82356
207,105984,0.997902,-4.8918,0.11767,-5.21803,-4.42706,-4.97422,-4.89657,-4.81452
208,106496,0.997891,-4.89752,0.114228,-5.28357,-4.46654,-4.96766,-4.9004,-4.82895
209,107008,0.997881,-4.89749,0.117528,-5.34127,-4.41656,-4.96681,-4.90362,-4.82658
210,107520,0.997871,-4.8959,0.109823,-5.24267,-4.4087,-4.9652,-4.89834,-4.83225
211,108032,0.997861,-4.89051,0.11257,-5.30278,-4.49988,-4.9681,-4.89154,-4.81576
212,108544,0.997851,-4.89021,0.120054,-5.26252,-4.43438,-4.97629,-4.90048,-4.8113
213,109056,0.997841,-4.89726,0.116434,-5.23748,-4.49605,-4.96658,-4.90442,-4.82703
214,109568,0.997831,-4.89196,0.116983,-5.23626,-4.51424,-4.96957,-4.89522,-4.8129
215,110080,0.99782,-4.89402,0.119307,-5.21079,-4.50967,-4.97285,-4.90279,-4.82381
216,110592,0.99781,-4.88092,0.118304,-5.28167,-4.4962,-4.95885,-4.88433,-4.80884
217,111104,0.9978,-4.89582,0.117632,-5.23138,-4.40222,-4.96695,-4.90296,-4.81988
218,111616,0.99779,-4.89819,0.122581,-5.28022,-4.35781,-4.97478,-4.89793,-4.81691
219,112128,0.99778,-4.8917,0.118498,-5.2674,-4.48203,-4.97035,-4.89077,-4.8182
220,112640,0.99777,-4.89761,0.117276,-5.44802,-4.51747,-4.97179,-4.90109,-4.82666
221,113152,0.99776,-4.8971,0.116344,-5.35923,-4.50573,-4.97533,-4.89747,-4.83222
222,113664,0.997749,-4.88683,0.113516,-5.32306,-4.52387,-4.95541,-4.88968,-4.81642
223,114176,0.997739,-4.89256,0.119193,-5.47467,-4.42812,-4.96663,-4.89241,-4.81621
224,114688,0.997729,-4.89753,0.11328,-5.35269,-4.43711,-4.97391,-4.89335,-4.82594
225,115200,0.997719,-4.896,0.123958,-5.26618,-4.37528,-4.9778,-4.90133,-4.81528
226,115712,0.997709,-4.88962,0.123791,-5.29426,-4.35308,-4.9674,-4.899,-4.81944
227,116224,0.997699,-4.88307,0.118879,-5.39683,-4.53917,-4.9524,-4.8926,-4.80761
228,116736,0.997689,-4.88991,0.111122,-5.23896,-4.49054,-4.96779,-4.89617,-4.82447
229,117248,0.997678,-4.89001,0.11642,-5.32296,-4.26923,-4.9629,-4.88973,-4.81584
230,117760,0.997668,-4.89665,0.115192,-5.30155,-4.45685,-4.96556,-4.89914,-4.82127
231,118272,0.997658,-4.89924,0.1143,-5.25092,-4.5413,-4.97349,-4.89958,-4.83097
232,118784,0.997648,-4.89967,0.119019,-5.35287,-4.53984,-4.97804,-4.90083,-4.82504
233,119296,0.997638,-4.88712,0.121739,-5.38034,-4.42812,-4.96944,-4.89366,-4.81353
234,119808,0.997628,-4.88854,0.115196,-5.19902,-4.45372,-4.96131,-4.89757,-4.8234
235,120320,0.997618,-4.88425,0.121079,-5.27674,-4.42246,-4.96035,-4.88584,-4.81596
236,120832,0.997608,-4.89468,0.120598,-5.30535,-4.38542,-4.97439,-4.90099,-4.81766
237,121344,0.997597,-4.89479,0.109688,-5.22422,-4.50396,-4.96671,-4.89973,-4.82264
238,121856,0.997587,-4.88145,0.11804,-5.21799,-4.5317,-4.96181,-4.88612,-4.80414
239,122368,0.997577,-4.89675,0.108749,-5.1787,-4.47085,-4.97202,-4.90219,-4.83099
240,122880,0.997567,-4.89385,0.116059,-5.28919,-4.42653,-4.9671,-4.89312,-4.82387
241,123392,0.997557,-4.88951,0.115679,-5.2851,-4.52869,-4.96521,-4.89416,-4.81906
242,123904,0.997547,-4.88699,0.11594,-5.26695,-4.51154,-4.95923,-4.88715,-4.81007
243,124416,0.997537,-4.88193,0.111919,-5.2381,-4.4783,-4.95511,-4.88282,-4.8065
244,124928,0.997526,-4.87641,0.120541,-5.38042,-4.44808,-4.94901,-4.88348,-4.80772
245,125440,0.997516,-4.88108,0.121801,-5.22933,-4.49143,-4.95897,-4.88434,-4.80469
246,125952,0.997506,-4.89601,0.117067,-5.3022,-4.47089,-4.9679,-4.90304,-4.82959
247,126464,0.997496,-4.88947,0.11769,-5.24115,-4.46276,-4.96671,-4.89208,-4.81725
248,126976,0.997486,-4.88909,0.117732,-5.26336,-4.53826,-4.96268,-4.89419,-4.82142
249,127488,0.997476,-4.88157,0.114836,-5.23779,-4.52486,-4.95783,-4.88097,-4.80541
250,128000,0.997466,-4.88135,0.121307,-5.40586,-4.464,-4.95993,-4.88414,-4.8132
251,128512,0.997455,-4.89573,0.126942,-5.3095,-4.36691,-4.97625,-4.90587,-4.81729
252,129024,0.997445,-4.88751,0.112077,-5.33722,-4.49716,-4.96139,-4.89237,-4.81462
253,129536,0.997435,-4.8878,0.121875,-5.35348,-4.36483,-4.964,-4.89087,-4.81705
254,130048,0.997425,-4.89678,0.112061,-5.20452,-4.4829,-4.97216,-4.90867,-4.82548
255,130560,0.997415,-4.89155,0.118058,-5.25336,-4.50681,-4.97187,-4.9017,-4.81573
256,131072,0.997405,-4.89288,0.118203,-5.29792,-4.29198,-4.96977,-4.89664,-4.81281
257,131584,0.997395,-4.8928,0.115473,-5.29731,-4.46881,-4.97262,-4.89856,-4.8149
258,132096,0.997384,-4.89381,0.127402,-5.29731,-4.49402,-4.97779,-4.89357,-4.81117
259,132608,0.997374,-4.896,0.112256,-5.3022,-4.46333,-4.96719,-4.89609,-4.82931
260,133120,0.997364,-4.89074,0.12333,-5.26048,-4.28401,-4.97311,-4.89288,-4.81488
261,133632,0.997354,-4.88984,0.121621,-5.38529,-4.46915,-4.96296,-4.8966,-4.81319
262,134144,0.997344,-4.87991,0.122742,-5.27299,-4.39511,-4.96401,-4.88508,-4.81186
263,134656,0.997334,-4.89432,0.12078,-5.21429,-4.45913,-4.97233,-4.89238,-4.81358
264,135168,0.997324,-4.89901,0.120724,-5.29915,-4.36363,-4.9739,-4.90433,-4.82383
265,135680,0.997314,-4.8925,0.121639,-5.2212,-4.40971,-4.97794,-4.89324,-4.81776
266,136192,0.997303,-4.88357,0.108924,-5.23903,-4.51866,-4.95564,-4.89468,-4.81756
267,136704,0.997293,-4.88914,0.12201,-5.30952,-4.41532,-4.96811,-4.88711,-4.81383
268,137216,0.997283,-4.8875,0.114042,-5.22996,-4.49427,-4.95742,-4.88717,-4.81898
269,137728,0.997273,-4.88876,0.113373,-5.40055,-4.42804,-4.96172,-4.88915,-4.82794
270,138240,0.997263,-4.88439,0.117303,-5.3054,-4.4102,-4.96284,-4.89291,-4.80789
271,138752,0.997253,-4.88488,0.124806,-5.30478,-4.53531,-4.97207,-4.88887,-4.79916
272,139264,0.997243,-4.90441,0.114817,-5.34987,-4.48668,-4.98044,-4.91012,-4.82788
