batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
27,13824,0.999726,-3.80908,0.864471,-7.83333,-2,-4.25,-3.66667,-3.25
28,14336,0.999716,-3.71061,0.842975,-6.66667,-1.16667,-4.16667,-3.66667,-3.16667
29,14848,0.999706,-3.81689,0.889109,-7.5,-1.41667,-4.16667,-3.75,-3.25
30,15360,0.999696,-3.83138,0.910295,-7.33333,-1.41667,-4.33333,-3.75,-3.25
31,15872,0.999686,-3.72184,0.878794,-7.5,-1.58333,-4.08333,-3.66667,-3.16667
32,16384,0.999676,-3.86035,0.897075,-7.16667,-1.33333,-4.33333,-3.75,-3.25
33,16896,0.999665,-3.84326,0.929521,-7.5,-2,-4.33333,-3.75,-3.25
34,17408,0.999655,-3.76758,0.886712,-7.16667,-1.58333,-4.25,-3.66667,-3.22917
35,17920,0.999645,-3.7557,0.894626,-7.5,-1.83333,-4.16667,-3.66667,-3.16667
36,18432,0.999635,-3.81283,0.953303,-7.33333,-1.83333,-4.25,-3.66667,-3.16667
37,18944,0.999625,-3.84375,0.93315,-7.5,-1.83333,-4.33333,-3.70833,-3.16667
38,19456,0.999615,-3.8387,0.880924,-6.83333,-1.66667,-4.33333,-3.75,-3.25
39,19968,0.999605,-3.77979,0.839961,-7.33333,-1.83333,-4.16667,-3.66667,-3.25
40,20480,0.999594,-3.79036,0.912112,-7.5,-1.5,-4.16667,-3.66667,-3.25
41,20992,0.999584,-3.76058,0.874463,-6.83333,-1.5,-4.25,-3.66667,-3.16667
42,21504,0.999574,-3.87581,0.920594,-7.33333,-1.66667,-4.41667,-3.75,-3.25
43,22016,0.999564,-3.83138,0.855355,-7.33333,-1.5,-4.25,-3.66667,-3.25
44,22528,0.999554,-3.77132,0.901685,-7.5,-2,-4.25,-3.66667,-3.16667
45,23040,0.999544,-3.80257,0.872899,-6.83333,-0.916667,-4.25,-3.75,-3.25
46,23552,0.999534,-3.79801,0.933971,-8.16667,-1.5,-4.33333,-3.66667,-3.16667
47,24064,0.999524,-3.78841,0.863353,-8.16667,-1.5,-4.33333,-3.75,-3.25
48,24576,0.999513,-3.82617,0.930633,-7.5,-1.83333,-4.33333,-3.66667,-3.25
49,25088,0.999503,-3.79834,0.935115,-8.33333,-1.41667,-4.25,-3.66667,-3.16667
50,25600,0.999493,-3.70215,0.862598,-7.5,-1.25,-4.16667,-3.66667,-3.16667
51,26112,0.999483,-3.76318,0.855216,-6.83333,-1.66667,-4.1875,-3.66667,-3.16667
52,26624,0.999473,-3.79378,0.820438,-6.5,-1.91667,-4.16667,-3.75,-3.25
53,27136,0.999463,-3.87744,0.891322,-7,-1,-4.27083,-3.75,-3.33333
54,27648,0.999453,-3.83073,0.877983,-7.5,-1.33333,-4.25,-3.75,-3.25
55,28160,0.999442,-3.79411,0.87091,-6.83333,-1.91667,-4.25,-3.66667,-3.25
56,28672,0.999432,-3.84326,0.855593,-7.16667,-1.58333,-4.25,-3.70833,-3.33333
57,29184,0.999422,-3.85173,0.939971,-7.33333,-1.75,-4.25,-3.75,-3.25
58,29696,0.999412,-3.78874,0.888837,-7.16667,-1.75,-4.1875,-3.66667,-3.25
59,30208,0.999402,-3.83236,0.866855,-7.5,-1.66667,-4.25,-3.70833,-3.25
60,30720,0.999392,-3.76091,0.849328,-7.16667,-1.58333,-4.16667,-3.66667,-3.16667
61,31232,0.999382,-3.83138,0.898024,-7.66667,-1.83333,-4.25,-3.66667,-3.25
62,31744,0.999371,-3.80192,0.893652,-7.5,-1.58333,-4.16667,-3.66667,-3.16667
63,32256,0.999361,-3.7889,0.901384,-7.83333,-1.83333,-4.25,-3.66667,-3.16667
64,32768,0.999351,-3.76904,0.945741,-7,-1.91667,-4.16667,-3.58333,-3.16667
65,33280,0.999341,-3.82129,0.898549,-7.33333,-1.66667,-4.25,-3.75,-3.25
66,33792,0.999331,-3.8182,0.947531,-7.33333,-1.41667,-4.33333,-3.66667,-3.16667
67,34304,0.999321,-3.81266,0.867039,-7.5,-0.916667,-4.25,-3.75,-3.25
68,34816,0.999311,-3.8138,0.867386,-7.5,-1.25,-4.33333,-3.66667,-3.25
69,35328,0.999301,-3.77946,0.898698,-7.5,-1.91667,-4.08333,-3.66667,-3.25
70,35840,0.99929,-3.82552,0.919809,-7.33333,-0.916667,-4.33333,-3.66667,-3.25
71,36352,0.99928,-3.83708,0.981311,-7.5,-1.5,-4.33333,-3.66667,-3.16667
72,36864,0.99927,-3.7985,0.922791,-7.5,-1.83333,-4.16667,-3.66667,-3.16667
73,37376,0.99926,-3.77474,0.882493,-8.16667,-1.5,-4.25,-3.66667,-3.25
74,37888,0.99925,-3.82617,0.959608,-7.5,-1.75,-4.33333,-3.66667,-3.16667
75,38400,0.99924,-3.82764,0.90784,-7.5,-1.83333,-4.27083,-3.75,-3.25
76,38912,0.99923,-3.78141,0.919815,-7.5,-1.83333,-4.16667,-3.66667,-3.16667
77,39424,0.999219,-3.80436,0.836016,-6.83333,-1.58333,-4.25,-3.75,-3.3125
78,39936,0.999209,-3.88981,0.933875,-6.83333,-1.5,-4.33333,-3.75,-3.25
79,40448,0.999199,-3.76383,0.873238,-7.5,-0.833333,-4.25,-3.66667,-3.16667
80,40960,0.999189,-3.79753,0.877225,-8,-1.25,-4.33333,-3.75,-3.25
81,41472,0.999179,-3.76921,0.854411,-8,-1.41667,-4.25,-3.70833,-3.16667
82,41984,0.999169,-3.78483,0.865513,-7.5,-0.833333,-4.25,-3.66667,-3.25
83,42496,0.999159,-3.77409,0.877656,-7.5,-1.25,-4.25,-3.66667,-3.16667
84,43008,0.999148,-3.81152,0.866189,-7.5,-1.58333,-4.33333,-3.66667,-3.22917
85,43520,0.999138,-3.78288,0.914951,-7.16667,-1.66667,-4.25,-3.66667,-3.16667
86,44032,0.999128,-3.77653,0.84959,-6.83333,-1.83333,-4.25,-3.66667,-3.25
87,44544,0.999118,-3.77686,0.936051,-7.33333,-1,-4.25,-3.66667,-3.16667
88,45056,0.999108,-3.79655,0.861647,-7.5,-1.58333,-4.25,-3.66667,-3.25
89,45568,0.999098,-3.77018,0.866745,-6.83333,-1.16667,-4.25,-3.66667,-3.16667
90,46080,0.999088,-3.85628,0.886092,-7.66667,-1.75,-4.27083,-3.83333,-3.33333
91,46592,0.999077,-3.78646,0.870119,-6.83333,-1.83333,-4.25,-3.66667,-3.25
92,47104,0.999067,-3.79948,0.822979,-6.83333,-1.83333,-4.25,-3.66667,-3.25
93,47616,0.999057,-3.77002,0.850821,-6.83333,-1.5,-4.25,-3.66667,-3.16667
94,48128,0.999047,-3.79769,0.911498,-7.5,-1.75,-4.33333,-3.66667,-3.16667
95,48640,0.999037,-3.7596,0.848449,-6.83333,-1.66667,-4.16667,-3.66667,-3.16667
96,49152,0.999027,-3.74007,0.900603,-7,-0.833333,-4.1875,-3.66667,-3.16667
97,49664,0.999017,-3.77962,0.88142,-7.33333,-1.75,-4.16667,-3.66667,-3.16667
98,50176,0.999007,-3.78092,0.90919,-6.83333,-1.83333,-4.25,-3.66667,-3.16667
99,50688,0.998996,-3.8042,0.917661,-7.5,-1.16667,-4.27083,-3.75,-3.25
100,51200,0.998986,-3.80355,0.904449,-7.5,-1.41667,-4.25,-3.66667,-3.25
101,51712,0.998976,-3.84033,0.94184,-7.5,-1.41667,-4.25,-3.75,-3.25
102,52224,0.998966,-3.82633,0.864971,-6.83333,-1.5,-4.25,-3.75,-3.33333
103,52736,0.998956,-3.8527,0.947325,-7.16667,-1.58333,-4.33333,-3.75,-3.25
104,53248,0.998946,-3.81038,0.972803,-7.5,-1.08333,-4.25,-3.66667,-3.16667
105,53760,0.998936,-3.80355,0.887311,-7.5,-1.75,-4.25,-3.70833,-3.16667
106,54272,0.998925,-3.74805,0.877861,-7.5,-1.5,-4.25,-3.66667,-3.16667
107,54784,0.998915,-3.80648,0.914265,-7.66667,-1.58333,-4.33333,-3.66667,-3.16667
108,55296,0.998905,-3.81771,0.872843,-6.83333,-1.91667,-4.25,-3.75,-3.25
109,55808,0.998895,-3.8807,0.948858,-7.5,-1.41667,-4.41667,-3.75,-3.22917
110,56320,0.998885,-3.79378,0.847405,-7.33333,-1.25,-4.25,-3.75,-3.25
111,56832,0.998875,-3.87223,0.897901,-7.5,-1.5,-4.33333,-3.75,-3.25
112,57344,0.998865,-3.77132,0.862695,-6.83333,-1.75,-4.25,-3.66667,-3.16667
113,57856,0.998854,-3.85319,0.883799,-7.5,-1.83333,-4.25,-3.75,-3.3125
114,58368,0.998844,-3.78369,0.894434,-7.33333,-1.33333,-4.25,-3.66667,-3.16667
115,58880,0.998834,-3.85498,0.851084,-7.66667,-1.25,-4.27083,-3.75,-3.33333
116,59392,0.998824,-3.84831,0.929242,-7.33333,-1.41667,-4.33333,-3.75,-3.25
117,59904,0.998814,-3.87191,0.891533,-7.33333,-1.83333,-4.41667,-3.75,-3.25
118,60416,0.998804,-3.84782,0.921916,-7.5,-1.75,-4.25,-3.70833,-3.25
119,60928,0.998794,-3.75521,0.895152,-7.16667,-1.83333,-4.16667,-3.66667,-3.16667
120,61440,0.998783,-3.78011,0.881734,-7.16667,-1.58333,-4.16667,-3.66667,-3.25
121,61952,0.998773,-3.76937,0.86555,-6.83333,-2.08333,-4.16667,-3.66667,-3.16667
122,62464,0.998763,-3.7762,0.8999,-6.5,-1.75,-4.25,-3.66667,-3.08333
123,62976,0.998753,-3.8623,0.950689,-7.5,-1.5,-4.41667,-3.75,-3.25
124,63488,0.998743,-3.736,0.828138,-7.5,-1.75,-4.16667,-3.66667,-3.16667
125,64000,0.998733,-3.79004,0.902695,-6.83333,-1.58333,-4.27083,-3.66667,-3.16667
126,64512,0.998723,-3.8055,0.885554,-7.16667,-1.91667,-4.33333,-3.66667,-3.25
127,65024,0.998713,-3.84652,0.899733,-7.66667,-1.66667,-4.35417,-3.75,-3.16667
128,65536,0.998702,-3.78613,0.883544,-6.83333,-1.25,-4.25,-3.66667,-3.16667
129,66048,0.998692,-3.76221,0.861503,-6.83333,-1.66667,-4.16667,-3.66667,-3.22917
130,66560,0.998682,-3.76237,0.846965,-6.83333,-1.83333,-4.25,-3.66667,-3.16667
131,67072,0.998672,-3.79167,0.98483,-7.5,-1.25,-4.33333,-3.66667,-3.16667
132,67584,0.998662,-3.79753,0.90677,-6.83333,-1.5,-4.25,-3.66667,-3.16667
133,68096,0.998652,-3.79362,0.897812,-7.16667,-1.58333,-4.25,-3.66667,-3.16667
134,68608,0.998642,-3.74642,0.86467,-8,-1.25,-4.16667,-3.66667,-3.16667
135,69120,0.998631,-3.80811,0.950789,-7.5,-1.75,-4.33333,-3.66667,-3.16667
136,69632,0.998621,-3.87272,0.977195,-6.83333,-1.16667,-4.33333,-3.75,-3.3125
137,70144,0.998611,-3.76758,0.888057,-7.5,-1.5,-4.33333,-3.66667,-3.16667
138,70656,0.998601,-3.85498,0.91593,-7.33333,-1.75,-4.41667,-3.66667,-3.25
139,71168,0.998591,-3.79346,0.914398,-8.16667,-1,-4.16667,-3.66667,-3.25
140,71680,0.998581,-3.8304,0.884247,-7.5,-1.33333,-4.25,-3.66667,-3.25
141,72192,0.998571,-3.86719,0.920325,-7.33333,-1.83333,-4.33333,-3.75,-3.25
142,72704,0.99856,-3.83822,0.961091,-8,-1.58333,-4.33333,-3.75,-3.16667
143,73216,0.99855,-3.71533,0.841226,-6.83333,-1.25,-4.16667,-3.625,-3.16667
144,73728,0.99854,-3.76221,0.892967,-7.5,-1.41667,-4.25,-3.66667,-3.16667
145,74240,0.99853,-3.76302,0.865395,-7.16667,-1.41667,-4.25,-3.66667,-3.16667
146,74752,0.99852,-3.81104,0.883932,-7.5,-1.66667,-4.25,-3.70833,-3.25
147,75264,0.99851,-3.82487,0.923527,-7.5,-1.5,-4.27083,-3.66667,-3.25
148,75776,0.9985,-3.77344,0.866382,-7.5,-1.75,-4.25,-3.66667,-3.22917
149,76288,0.998489,-3.79753,0.873351,-6.66667,-1.5,-4.33333,-3.75,-3.16667
150,76800,0.998479,-3.72087,0.848882,-6.83333,-1.66667,-4.16667,-3.58333,-3.16667
151,77312,0.998469,-3.80436,0.854485,-6.83333,-1.16667,-4.25,-3.75,-3.25
152,77824,0.998459,-3.79655,0.85019,-7.83333,-1.33333,-4.33333,-3.75,-3.25
153,78336,0.998449,-3.79492,0.839166,-7.5,-1.83333,-4.25,-3.66667,-3.25
154,78848,0.998439,-3.82536,0.935895,-7.16667,-1.33333,-4.33333,-3.66667,-3.22917
155,79360,0.998429,-3.79639,0.898014,-7.33333,-1.83333,-4.16667,-3.66667,-3.16667
156,79872,0.998419,-3.78874,0.828529,-7.5,-1.83333,-4.25,-3.66667,-3.25
157,80384,0.998408,-3.78467,0.84653,-6.83333,-1.66667,-4.25,-3.66667,-3.16667
158,80896,0.998398,-3.81836,0.876916,-6.66667,-0.916667,-4.33333,-3.75,-3.25
159,81408,0.998388,-3.79932,0.862067,-7,-1.66667,-4.25,-3.66667,-3.16667
160,81920,0.998378,-3.79118,0.917022,-8.5,-1.41667,-4.16667,-3.66667,-3.16667
161,82432,0.998368,-3.78288,0.883886,-7.16667,-1.08333,-4.1875,-3.66667,-3.16667
162,82944,0.998358,-3.82536,0.869357,-7.5,-1.91667,-4.33333,-3.75,-3.16667
163,83456,0.998348,-3.80078,0.903296,-7,-1.75,-4.25,-3.66667,-3.16667
164,83968,0.998337,-3.78304,0.874198,-7.33333,-1.91667,-4.33333,-3.66667,-3.16667
165,84480,0.998327,-3.87288,0.935803,-6.83333,-1.25,-4.35417,-3.70833,-3.25
166,84992,0.998317,-3.73665,0.901018,-8.16667,-1.75,-4.1875,-3.66667,-3.08333
167,85504,0.998307,-3.76204,0.808159,-7.16667,-1.41667,-4.16667,-3.66667,-3.25
168,86016,0.998297,-3.82617,0.909195,-7.33333,-1.08333,-4.27083,-3.66667,-3.25
169,86528,0.998287,-3.77588,0.831489,-6.83333,-1.5,-4.16667,-3.66667,-3.25
170,87040,0.998277,-3.80111,0.981059,-7.83333,-1.41667,-4.33333,-3.75,-3.16667
171,87552,0.998266,-3.87321,0.931635,-6.83333,-1.25,-4.35417,-3.66667,-3.25
172,88064,0.998256,-3.77799,0.927904,-8.16667,-1.5,-4.16667,-3.66667,-3.16667
173,88576,0.998246,-3.77458,0.893168,-7.5,-1.91667,-4.25,-3.66667,-3.16667
174,89088,0.998236,-3.83919,0.874422,-7.5,-1.58333,-4.33333,-3.75,-3.25
175,89600,0.998226,-3.8151,0.874314,-7.5,-1.75,-4.25,-3.66667,-3.25
176,90112,0.998216,-3.84408,0.878214,-7.33333,-1.25,-4.25,-3.75,-3.3125
177,90624,0.998206,-3.74756,0.912979,-7.16667,-1.5,-4.25,-3.66667,-3.16667
178,91136,0.998196,-3.8016,0.923292,-7.5,-1.5,-4.16667,-3.66667,-3.16667
179,91648,0.998185,-3.84733,0.935947,-7.5,-1.58333,-4.33333,-3.75,-3.16667
180,92160,0.998175,-3.80615,0.873391,-6.83333,-1.5,-4.33333,-3.66667,-3.25
181,92672,0.998165,-3.83773,0.907413,-7.5,-1.41667,-4.35417,-3.66667,-3.16667
182,93184,0.998155,-3.75309,0.857434,-6.83333,-1.33333,-4.25,-3.66667,-3.16667
183,93696,0.998145,-3.74642,0.92153,-7.5,-1.16667,-4.25,-3.66667,-3.08333
184,94208,0.998135,-3.77311,0.905895,-6.83333,-1.41667,-4.16667,-3.66667,-3.16667
185,94720,0.998125,-3.77637,0.858512,-7.66667,-1.58333,-4.16667,-3.66667,-3.25
186,95232,0.998114,-3.74121,0.928036,-7.5,-1.75,-4.16667,-3.58333,-3.08333
187,95744,0.998104,-3.8654,0.936481,-7.5,-1.75,-4.33333,-3.75,-3.25
188,96256,0.998094,-3.77897,0.874396,-7.5,-1.66667,-4.25,-3.66667,-3.16667
189,96768,0.998084,-3.79492,0.903381,-7.33333,-1.83333,-4.16667,-3.75,-3.25
190,97280,0.998074,-3.84277,0.951554,-7.33333,-1.25,-4.25,-3.66667,-3.16667
191,97792,0.998064,-3.7915,0.906908,-7.5,-1.16667,-4.27083,-3.66667,-3.16667
192,98304,0.998054,-3.87744,0.930672,-7.33333,-1.41667,-4.33333,-3.75,-3.25
193,98816,0.998043,-3.82992,0.906535,-6.83333,-1.83333,-4.33333,-3.75,-3.16667
194,99328,0.998033,-3.76953,0.892586,-7.5,-0.916667,-4.25,-3.66667,-3.16667
195,99840,0.998023,-3.88005,0.957386,-7.33333,-1.83333,-4.33333,-3.66667,-3.25
196,100352,0.998013,-3.82926,0.901251,-7.16667,-1.41667,-4.33333,-3.66667,-3.16667
197,100864,0.998003,-3.84684,0.847404,-7.16667,-1.75,-4.33333,-3.75,-3.33333
198,101376,0.997993,-3.77539,0.880197,-7.5,-1.66667,-4.16667,-3.66667,-3.22917
199,101888,0.997983,-3.7373,0.853866,-7.5,-1.58333,-4.16667,-3.66667,-3.16667
200,102400,0.997972,-3.80322,0.854644,-7.16667,-1.25,-4.1875,-3.75,-3.25
201,102912,0.997962,-3.76644,0.832349,-7.33333,-1.91667,-4.25,-3.66667,-3.25
202,103424,0.997952,-3.92513,0.949237,-7.5,-1.83333,-4.33333,-3.75,-3.25
203,103936,0.997942,-3.8068,0.879862,-7.5,-0.75,-4.25,-3.66667,-3.25
204,104448,0.997932,-3.80827,0.882591,-6.83333,-1,-4.25,-3.66667,-3.25
205,104960,0.997922,-3.72819,0.882017,-7.5,-0.833333,-4.16667,-3.66667,-3.16667
206,105472,0.997912,-3.85612,0.944403,-7.33333,-1.33333,-4.27083,-3.75,-3.25
207,105984,0.997902,-3.81787,0.96918,-7.66667,-1.33333,-4.27083,-3.75,-3.16667
208,106496,0.997891,-3.76774,0.846236,-6.66667,-1.5,-4.25,-3.66667,-3.25
209,107008,0.997881,-3.78483,0.871525,-7.5,-1.16667,-4.25,-3.66667,-3.25
210,107520,0.997871,-3.80094,0.923225,-7.83333,-1.91667,-4.33333,-3.66667,-3.16667
211,108032,0.997861,-3.78662,0.927157,-7.5,-1.66667,-4.25,-3.66667,-3.22917
212,108544,0.997851,-3.80225,0.91159,-7.5,-1.41667,-4.25,-3.66667,-3.25
213,109056,0.997841,-3.74788,0.875176,-6.83333,-1.5,-4.16667,-3.66667,-3.16667
214,109568,0.997831,-3.72689,0.909333,-8.16667,-1.66667,-4.16667,-3.66667,-3.14583
215,110080,0.99782,-3.76416,0.905099,-7.5,-1.41667,-4.25,-3.66667,-3.16667
216,110592,0.99781,-3.81169,0.871151,-7.5,-2,-4.25,-3.66667,-3.25
217,111104,0.9978,-3.73405,0.855969,-6.5,-1.5,-4.16667,-3.66667,-3.16667
218,111616,0.99779,-3.87354,0.953494,-8.16667,-1.58333,-4.33333,-3.66667,-3.25
219,112128,0.99778,-3.79915,0.839559,-7.5,-2,-4.25,-3.66667,-3.25
220,112640,0.99777,-3.75016,0.874605,-7.5,-0.916667,-4.25,-3.66667,-3.16667
221,113152,0.99776,-3.79199,0.887467,-6.83333,-2,-4.16667,-3.66667,-3.16667
222,113664,0.997749,-3.87174,0.91386,-7.5,-1.41667,-4.33333,-3.66667,-3.25
223,114176,0.997739,-3.729,0.874539,-7.33333,-0.666667,-4.16667,-3.58333,-3.16667
224,114688,0.997729,-3.81787,0.938103,-6.83333,-1.75,-4.25,-3.66667,-3.25
225,115200,0.997719,-3.81608,0.946528,-6.83333,-1.41667,-4.33333,-3.66667,-3.16667
226,115712,0.997709,-3.7915,0.902471,-7.5,-1.5,-4.1875,-3.66667,-3.25
227,116224,0.997699,-3.7443,0.836603,-6.66667,-1.58333,-4.25,-3.66667,-3.16667
228,116736,0.997689,-3.87305,0.87326,-7.5,-1.75,-4.33333,-3.75,-3.33333
229,117248,0.997678,-3.69222,0.853141,-7.5,-1.25,-4.16667,-3.58333,-3.16667
230,117760,0.997668,-3.81494,0.857147,-7.33333,-1.08333,-4.25,-3.66667,-3.25
231,118272,0.997658,-3.79899,0.893757,-7.16667,-1.83333,-4.33333,-3.66667,-3.16667
232,118784,0.997648,-3.84977,0.924366,-6.83333,-1.58333,-4.25,-3.70833,-3.25
233,119296,0.997638,-3.73063,0.915729,-7.5,-1.75,-4.16667,-3.66667,-3.16667
234,119808,0.997628,-3.81771,0.888674,-6.83333,-1.08333,-4.16667,-3.66667,-3.33333
235,120320,0.997618,-3.82145,0.848228,-7.5,-1.5,-4.25,-3.66667,-3.25
236,120832,0.997608,-3.8195,0.876973,-7.33333,-1.58333,-4.25,-3.75,-3.25
237,121344,0.997597,-3.78353,0.887827,-7.16667,-1.66667,-4.25,-3.66667,-3.25
238,121856,0.997587,-3.78923,0.927036,-7.5,-1.33333,-4.25,-3.66667,-3.16667
239,122368,0.997577,-3.78272,0.905742,-7.5,-0.666667,-4.25,-3.75,-3.16667
240,122880,0.997567,-3.8374,0.888092,-7.5,-1.41667,-4.25,-3.70833,-3.33333
241,123392,0.997557,-3.81559,0.885951,-7.5,-1.58333,-4.27083,-3.66667,-3.25
242,123904,0.997547,-3.80697,0.896974,-7.5,-1.58333,-4.25,-3.66667,-3.25
243,124416,0.997537,-3.81592,0.881276,-7.66667,-1.5,-4.25,-3.66667,-3.25
244,124928,0.997526,-3.80778,0.894446,-7.33333,-2,-4.25,-3.66667,-3.16667
245,125440,0.997516,-3.81787,0.886331,-7.83333,-1.66667,-4.25,-3.70833,-3.25
246,125952,0.997506,-3.82568,0.878177,-7.33333,-1.58333,-4.25,-3.70833,-3.25
247,126464,0.997496,-3.83691,0.923926,-7.5,-1.66667,-4.25,-3.75,-3.16667
248,126976,0.997486,-3.85042,0.885505,-6.83333,-1.75,-4.33333,-3.75,-3.25
249,127488,0.997476,-3.75684,0.847236,-6.83333,-1.5,-4.25,-3.66667,-3.16667
250,128000,0.997466,-3.77327,0.842053,-7.5,-1.5,-4.16667,-3.66667,-3.16667
251,128512,0.997455,-3.74105,0.90386,-7.5,-1.75,-4.25,-3.66667,-3.08333
252,129024,0.997445,-3.82975,0.93368,-6.83333,-1.75,-4.33333,-3.66667,-3.25
253,129536,0.997435,-3.82373,0.886413,-6.83333,-1.66667,-4.33333,-3.66667,-3.25
254,130048,0.997425,-3.7762,0.899719,-7.5,-1.5,-4.25,-3.66667,-3.16667
255,130560,0.997415,-3.7793,0.89449,-7.16667,-1.33333,-4.25,-3.66667,-3.25
256,131072,0.997405,-3.87012,0.959424,-7.16667,-1.83333,-4.5,-3.75,-3.16667
257,131584,0.997395,-3.8182,0.904633,-7.5,-1.41667,-4.25,-3.66667,-3.25
258,132096,0.997384,-3.84049,0.879455,-7.16667,-1.66667,-4.33333,-3.75,-3.25
259,132608,0.997374,-3.82943,0.915178,-6.83333,-1.33333,-4.33333,-3.75,-3.25
260,133120,0.997364,-3.82829,0.903606,-7.66667,-1.25,-4.25,-3.75,-3.25
261,133632,0.997354,-3.78239,0.89994,-7.83333,-1.58333,-4.25,-3.66667,-3.16667
262,134144,0.997344,-3.81657,0.929584,-7.16667,-1.75,-4.33333,-3.66667,-3.16667
263,134656,0.997334,-3.8374,0.858694,-7,-1.66667,-4.33333,-3.75,-3.25
264,135168,0.997324,-3.81641,0.895083,-7.5,-2,-4.1875,-3.66667,-3.25
265,135680,0.997314,-3.82585,0.916014,-7.5,-0.916667,-4.33333,-3.66667,-3.16667
266,136192,0.997303,-3.77865,0.876375,-7.5,-2,-4.16667,-3.66667,-3.16667
267,136704,0.997293,-3.84424,0.908628,-7.33333,-1.5,-4.25,-3.75,-3.25
268,137216,0.997283,-3.8418,0.933155,-7.5,-1.25,-4.33333,-3.66667,-3.25
269,137728,0.997273,-3.84001,0.873757,-6.83333,-1.75,-4.33333,-3.75,-3.25
270,138240,0.997263,-3.8055,0.893756,-7.16667,-1.66667,-4.25,-3.66667,-3.25
271,138752,0.997253,-3.8623,0.942436,-7.83333,-1.66667,-4.33333,-3.75,-3.25
272,139264,0.997243,-3.84912,0.972025,-7.83333,-1.16667,-4.33333,-3.75,-3.16667
273,139776,0.997232,-3.80404,0.927001,-6.83333,-1.33333,-4.33333,-3.66667,-3.16667
274,140288,0.997222,-3.87256,0.933277,-7.5,-1.41667,-4.33333,-3.75,-3.25
275,140800,0.997212,-3.82161,0.897013,-7.33333,-2,-4.25,-3.66667,-3.25
276,141312,0.997202,-3.75814,0.858594,-6.83333,-1.66667,-4.16667,-3.625,-3.16667
277,141824,0.997192,-3.84652,0.904019,-7.33333,-1.83333,-4.25,-3.66667,-3.25
278,142336,0.997182,-3.79248,0.94242,-7.5,-1.16667,-4.25,-3.66667,-3.16667
279,142848,0.997172,-3.80452,0.90328,-7.5,-0.75,-4.25,-3.66667,-3.16667
280,143360,0.997161,-3.87044,0.921834,-7.5,-1.91667,-4.33333,-3.75,-3.33333
281,143872,0.997151,-3.72461,0.866843,-6.66667,-1.41667,-4.16667,-3.66667,-3.16667
282,144384,0.997141,-3.79069,0.890899,-7.16667,-1.5,-4.25,-3.66667,-3.25
283,144896,0.997131,-3.8265,0.927848,-7,-1.75,-4.33333,-3.66667,-3.16667
284,145408,0.997121,-3.76546,0.887982,-7.16667,-1.33333,-4.25,-3.66667,-3.16667
